ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,D_PMSP,D_PCBD
1196,8620,108,2,7,2000,1392.581154,848
1197,9200,50,1,1,1988,1468.123726,706
1199,15870,71,1,1,1980,2415.964853,1161
1201,11250,69.38,1,10,2009,1189.82845,1448
1204,13770,46,1,2,1996,543.8869591,568
1205,12030,62,1,5,1998,624.2905752,604
1206,7980,43.8,1,4,1986,1694.756441,874
1207,7700,53,1,5,1990,1668.472178,811
1208,12450,106,1,17,1997,898.0154218,934
1212,4180,80.52,1,6,2009,14742.26207,5191
1214,5180,124.33,2,6,2009,14817.36902,6725
1215,5130,124.53,2,9,2009,14811.91263,6716
1217,5130,117.83,2,9,2009,14832.40983,6694
1218,5130,117.83,2,5,2009,14838.56572,6696
1221,5270,118.89,2,6,2009,14743.39847,5335
1225,5440,108.02,1,8,2009,14702.13387,5332
1226,5440,108.02,1,3,2009,14708.8691,5317
1230,5440,77.55,1,8,2009,14842.43308,5335
1233,5430,82.49,1,9,2009,14782.13813,5248
1235,5450,85.67,1,7,2009,14806.06117,5292
1242,5540,129.18,2,11,2010,14882.66862,6648
1243,5470,129.18,2,1,2010,14884.65891,6650
1244,5540,92.1,1,11,2010,14876.94329,6663
1245,5470,92.1,1,1,2010,14875.07082,6670
1246,5690,143.23,2,5,2007,14639.49267,5704
1247,6050,89.4,1,14,2009,14617.11708,5690
1248,5740,98.82,1,13,2009,14618.86697,5703
1251,5710,98,1,2,2005,13924.64145,5653
1252,10500,103.3,1,10,1994,13837.7657,5219
1253,5390,93,1,10,2006,13821.94264,5240
1254,5700,100,1,4,2006,13801.06544,5227
1255,5020,93.07,1,5,2005,14387.50813,5456
1258,4980,64,1,5,1994,14476.98225,5826
1260,6170,78.28,1,10,2008,14667.52397,5848
1262,6430,81,1,2,2000,26403.60637,9581
1264,5930,100,1,1,2004,26406.38233,9598
1266,5710,127,1,1,2005,26470.11002,9381
1267,5960,71,1,6,2005,26454.50045,9370
1271,5530,104,1,5,2001,26404.08831,9515
1272,5840,93,1,6,2007,26388.71645,9506
1274,5330,110,1,5,2005,27024.63197,9487
1276,4820,128,1,1,2002,28113.43799,9878
1278,6130,80,1,6,2004,28106.75655,9855
1279,4030,78,1,2,2003,12485.73152,5621
1280,4840,86,1,4,1998,12582.96464,5752
1281,4580,78,1,2,1998,12577.53818,5750
1282,3950,77,1,1,1998,12574.60146,5746
1285,5330,100.63,1,11,2010,12603.31403,5441
1286,5410,89.55,1,11,2010,12566.99384,5717
1290,5430,92,1,1,2005,13377.74792,5122
1291,5340,98,1,1,2007,13365.55018,5109
1292,5590,89.21,1,9,2009,15017.17418,6699
1293,5470,89.21,1,4,2009,15029.1098,6715
1294,5450,113.2,1,9,2009,15002.59861,6674
1297,5180,101.44,1,5,2009,15034.80223,6649
1299,5310,113.54,1,3,2009,15142.19509,6673
1301,5240,113.44,1,10,2009,15110.14816,6628
1302,4890,42.31,1,1,2009,15073.67364,6622
1304,5330,90,1,8,2010,14148.11209,5634
1305,5830,101,2,11,2010,14140.93792,5637
1306,4840,48.77,1,4,2010,14143.00766,5638
1307,5240,106,1,4,2007,13521.50018,4908
1308,5110,87.68,1,5,2007,26828.10175,9791
1310,5100,95.98,1,5,2007,26800.11187,9719
1311,5320,95.98,1,3,2007,26802.6835,9728
1312,5320,93.5,1,4,2007,26772.651,9743
1313,5380,93.5,1,3,2007,26768.72892,9740
1315,5170,93.15,1,2,2007,26783.18511,9845
1317,5380,80.25,1,3,2007,26739.06869,9769
1318,5120,108.15,1,5,2007,26744.22469,9776
1321,5380,107.93,1,3,2007,26742.66933,9814
1323,5390,79.45,1,3,2007,26746.89302,9852
1324,5050,111.8,1,5,2008,26782.16352,9751
1325,5420,111.8,1,3,2008,26785.79634,9757
1328,5910,86,1,1,2005,26663.0871,9846
1329,4460,102,1,2,2006,26634.99149,9885
1332,5020,68,1,5,2009,13149.25917,5091
1333,4170,55,1,4,1980,13896.02309,5227
1334,4090,59,1,4,1986,13922.96282,5216
1337,5740,108,1,5,2004,26365.33812,9578
1338,6280,109.12,1,8,2009,15016.47579,6077
1341,6330,101.69,1,4,2009,14960.39319,6032
1345,4750,62,1,2,2000,12809.18665,5258
1346,3540,52,1,3,1978,13440.09383,5087
1347,4070,38,1,1,1978,13428.8626,5097
1349,4710,118,1,4,2002,25449.62166,9710
1350,5000,103,1,3,2005,25457.59964,9679
1351,4840,103,1,3,2006,25430.86891,9707
1352,5700,86,1,3,2000,26475.02611,9549
1354,3980,93.05,1,6,2008,25540.71774,9420
1356,4010,70.02,1,6,2008,25550.26858,9287
1357,4000,96.95,1,2,2008,25551.53457,9288
1360,3980,77.87,1,6,2008,25600.61072,9392
1362,5340,82.28,1,6,2009,25662.94232,9414
1367,5520,106.69,1,5,2009,25667.23024,9436
1369,5740,124.15,2,2,2009,25668.97864,9451
1370,5820,115.28,1,3,2009,25689.73295,9426
1373,5810,67,1,6,2009,25628.38813,9460
1376,6010,120.96,1,18,2006,26158.42338,9217
1380,5980,86,1,6,2005,26480.14972,9522
1382,3720,84.37,1,2,2005,34087.3509,12443
1383,3590,84,1,3,2005,34070.58386,12457
1384,5260,85.15,1,6,2007,26578.53354,9596
1385,5240,136.09,2,3,2007,26573.06613,9616
1387,5240,114.04,1,3,2007,26608.93225,9623
1390,5550,118.43,1,5,2007,26668.50435,9654
1391,5640,139.98,2,3,2007,26669.07044,9605
1392,5080,84,1,6,1998,26585.91736,9607
1394,4640,82,1,4,2000,26419.02878,9522
1395,4080,89,1,1,2000,26419.50527,9515
1396,4740,80,1,4,2000,26408.05933,9510
1400,5630,61,1,5,1995,26413.99708,9531
1402,6240,72.8,1,6,1995,26406.10134,9535
1405,3850,53,1,6,1991,12916.03734,5031
1407,3800,55.59,1,3,1983,12087.64206,5227
1409,3620,56,1,4,1980,12330.02833,5498
1410,3880,62,1,4,1986,12328.0378,5499
1413,3650,51,1,4,1982,15097.50058,6121
1415,4850,64,1,5,1993,14544.54779,5902
1416,5290,85.55,1,6,2008,16199.58954,6079
1417,5170,123.77,1,2,2008,16167.46731,6071
1418,3830,68.87,1,6,2008,24898.72291,8893
1420,4830,98.48,2,3,2009,24773.75662,8956
1421,4510,122.67,2,5,2009,24727.18579,8836
1422,4860,122.67,2,2,2009,24746.5119,8943
1423,4490,109.76,2,5,2009,24695.77317,8813
1425,4590,86.53,1,5,2009,24674.65756,8801
1427,4780,86.63,1,5,2009,24574.10932,8732
1428,5120,86.63,1,3,2009,24566.62397,8731
1429,4820,86.5,1,5,2009,24594.87965,8757
1430,5030,86.5,1,3,2009,24589.44471,8758
1431,5020,68.61,1,5,2009,24598.04233,8753
1432,5200,68.61,1,2,2009,24600.73784,8751
1433,4820,86.5,1,5,2009,24618.7011,8773
1434,5070,86.5,1,3,2009,24616.43326,8774
1437,5200,86.61,1,5,2009,24648.01287,8786
1439,5410,86.61,1,4,2009,24670.45736,8804
1441,5260,102.51,2,5,2009,24652.68352,8786
1442,5300,104.9,2,2,2009,24656.34295,8787
1443,5070,73.75,1,4,2009,24607.57358,8752
1445,4910,102.46,3,5,2009,24644.48753,8776
1447,5720,86.52,1,5,2009,24549.69678,8732
1450,5940,100.75,2,3,2009,24687.99048,8815
1454,4770,60,1,5,1986,14588.03202,5766
1455,5170,70,1,5,1992,14575.02198,5758
1457,4280,89.07,1,9,2009,15626.94872,5523
1459,5280,111.27,2,10,2009,15556.13489,5569
1463,5260,86.82,1,9,2009,15585.44609,5534
1464,5130,86.82,1,3,2009,15602.93806,5547
1468,5490,132.74,2,2,2009,15619.42674,5522
1471,5220,108.09,1,8,2010,15789.3227,6642
1473,5650,116.76,2,1,2010,15741.92669,5613
1475,5500,89,1,5,2009,15700.75977,5582
1477,5390,93,1,5,2002,14424.45468,5518
1478,5380,87.5,1,4,2003,14416.55506,5504
1481,4940,87.22,1,8,2009,26715.37553,9627
1483,5070,87.25,1,9,2009,26749.62584,9571
1484,4860,76.67,1,4,2009,26752.55979,9563
1485,5080,109.08,2,9,2009,26770.58831,9591
1487,5020,99.77,1,7,2009,26810.5368,9554
1489,5160,86.49,1,16,2009,26833.30941,9577
1495,3930,70.83,1,6,2009,26843.03504,9642
1499,3940,71.81,1,6,2009,26916.33721,9761
1501,3920,85.84,1,6,2009,26792.99266,9690
1502,4100,117.42,2,2,2009,26795.78974,9681
1503,5340,71.26,1,5,2009,26881.68186,9670
1505,5580,71.97,1,4,2009,26829.89737,9680
1506,5610,71.97,1,2,2009,26825.82261,9694
1509,5510,88.4,1,4,2009,26773.44554,9626
1510,5630,88.4,1,3,2009,26771.74673,9637
1511,5860,95,1,6,2008,26875.58647,9647
1512,6060,89,1,3,2009,26874.54006,9656
1514,5930,118.54,2,8,2005,15546.12555,6149
1515,6270,116,1,3,2005,15540.184,6138
1519,4600,123.19,2,8,2008,14267.22004,5256
1520,4590,146.72,2,10,2008,14261.23871,5294
1529,4290,110.53,2,5,2009,27590.73897,9904
1530,4520,60.14,1,1,2009,27591.4338,9907
1531,4630,94.61,1,4,2009,27654.42152,9950
1532,4740,94.61,1,3,2009,27650.37522,9951
1533,4480,98.46,1,5,2009,27683.7121,9974
1534,4590,91.31,1,4,2009,27686.55917,9972
1535,4250,86.34,1,4,2009,27716.26234,10000
1537,4570,76.63,1,4,2009,27626.93911,9930
1538,4590,75.27,1,3,2009,27624.34908,9932
1540,5680,80.5,1,1,2005,27489.58362,9998
1541,6070,82,1,5,2006,27484.3383,10006
1544,5270,88.93,1,4,2009,23292.22099,8896
1549,4490,89.32,1,3,2009,23225.40236,8349
1551,5290,89.31,1,2,2009,23294.11052,8436
1554,5300,89.83,1,5,2009,23256.35213,8422
1556,5260,116.64,2,6,2010,23296.51264,8380
1557,5360,89.31,1,1,2010,23297.21262,8377
1559,5280,89.83,1,1,2010,23257.34069,8332
1560,5160,88,1,5,2009,23278.62712,8394
1561,5370,80,1,5,2010,23280.78028,8391
1563,5190,75,1,2,1998,14595.18983,5253
1565,4720,83,1,1,2005,14580.73178,5263
1567,5250,56,1,1,1989,14081.80528,5367
1568,5110,80,1,5,2003,14067.62558,5253
1570,5720,84,1,3,2006,12638.63335,5547
1573,4390,112,1,6,1998,14688.41003,5853
1574,4550,74.9,1,6,1998,14671.33163,5839
1575,4840,84,1,5,1998,15195.14481,6070
1576,5510,83.56,1,3,2004,15201.77432,6076
1579,5380,85,1,4,2003,14363.92637,5626
1582,5050,74,1,4,2002,14473.50875,5578
1583,5180,95,1,1,2003,14449.28967,5598
1589,4410,58,1,1,2005,14323.08225,5657
1590,3930,68.8,1,4,2009,14465.30315,5990
1591,3740,68.8,1,5,2010,14456.33758,5989
1592,3840,68,1,6,2010,14443.28624,6000
1596,4760,80,1,6,1991,14182.21215,5541
1599,5020,63,1,2,1998,14497.33641,5647
1600,5160,62.57,1,6,1998,14402.28229,5585
1601,5580,63,1,1,2002,14424.33433,5625
1606,6030,90,1,2,2003,26418.47979,9615
1607,5370,130,1,2,2005,26399.4704,9621
1610,4260,74,1,5,2003,13926.24445,4795
1611,5580,86.5,1,3,2005,14881.84486,5961
1613,5310,85.97,1,1,2005,14867.12558,5950
1615,4890,46,1,4,1986,14974.02472,5928
1621,4390,120.27,1,4,2007,27203.39439,9771
1623,5070,124.37,2,10,2007,27085.28684,9864
1627,5100,77.79,1,8,2007,27278.25398,9793
1629,5040,124.73,2,11,2007,27111.64422,9834
1630,5000,122.56,2,7,2007,27107.58324,9842
1633,5250,163.89,2,5,2007,27214.92145,9799
1635,5390,158.64,2,7,2007,27145.43249,9827
1636,5240,158.68,2,4,2007,27138.35263,9845
1639,5390,94.26,1,8,2008,27277.30511,9747
1641,3950,72.43,1,5,1983,13770.20736,5153
1642,4210,67,1,6,1995,13630.44873,5060
1643,4910,65.85,1,1,1998,13619.48025,5051
1644,4620,58,1,4,1986,13535.90927,5227
1645,5190,75,1,2,1997,13629.19874,5237
1646,5080,64.08,1,3,1997,13431.41812,5173
1647,4570,59.6,1,4,1990,13844.67838,4981
1651,5840,83.9,1,1,2010,15150.10994,6328
1652,5990,83.68,1,11,2010,15073.87228,6117
1653,5840,118.42,2,1,2010,15070.36555,6112
1655,5890,75.35,1,2,2010,15027.95779,6092
1657,5850,93.23,1,1,2010,15037.78098,6136
1659,4170,84,1,4,1998,16407.34805,6191
1660,5370,80,1,6,2005,16222.18338,6040
1661,5240,87.97,1,2,2008,16329.14331,6116
1666,5840,84.95,1,8,2009,26007.13831,9538
1670,6210,87.9,1,17,2010,26112.35952,9309
1676,4910,86.49,1,4,2009,24960.36733,9460
1677,4990,86.88,1,4,2009,24949.32759,9387
1678,5060,99.88,1,3,2009,24931.98665,9405
1682,5070,110.84,2,4,2009,24995.95613,9465
1683,5090,120.73,2,8,2009,25024.31867,9477
1685,4930,77.1,1,17,2009,24960.33791,9384
1686,4900,77.1,1,12,2009,24977.96727,9394
1687,4930,86.69,1,15,2009,24977.49857,9404
1689,5230,62.13,1,14,2009,25026.06149,9437
1690,5190,75.38,1,8,2009,25000.29083,9427
1692,5230,114.05,2,9,2009,25035.25075,9461
1693,5360,97.56,1,14,2009,25081.22733,9260
1695,5350,77.38,1,18,2009,14565.17815,5852
1696,9980,157,1,7,2009,14557.44293,5843
1697,5360,87,1,12,2010,14553.8044,5847
1698,5780,115.63,1,6,2007,26764.60182,9753
1704,5690,113.91,1,5,2007,26780.60184,9711
1705,6040,113.52,1,3,2007,26778.37404,9707
1707,5850,113.76,1,2,2007,26824.85713,9798
1708,6200,114.8,2,9,2007,26814.52921,9810
1714,6210,112.63,1,10,2007,27629.17736,10017
1719,3620,70.17,1,6,2007,25680.58724,10234
1722,3350,120.45,2,2,2007,25665.76044,10277
1723,3850,86.2,1,5,2007,25650.0847,10246
1724,3910,86.2,1,2,2007,25646.85419,10254
1725,3220,86.48,1,4,2007,25573.4853,10302
1728,3870,120.42,2,2,2007,25613.69285,10267
1730,3390,94.27,1,2,2007,25550.22226,10304
1733,3810,122.06,2,4,2007,25537.06295,10415
1735,3560,75.01,1,6,2007,25577.57857,10285
1737,3680,86.2,1,4,2007,25634.14542,10276
1739,3180,86.48,1,4,2007,25603.12757,10290
1740,3700,121.55,2,4,2007,25600.29318,10297
1742,7000,128,1,4,2008,26737.60082,9640
1743,6050,77,1,8,2009,26758.81854,9657
1746,5800,95.21,1,2,2007,26699.08408,9698
1747,5310,76.85,1,5,2007,26737.55019,9720
1751,5330,129.11,2,5,2007,26803.34219,9715
1752,5680,83.63,1,2,2007,26799.72097,9700
1753,6420,50,1,11,2009,14654.05689,5859
1757,5450,60.67,1,1,1995,26672.94769,9671
1758,5250,98,1,1,1996,26650.33436,9648
1762,5140,83,1,10,2009,24950.26589,9334
1764,4020,154,2,1,2006,24914.85429,9324
1765,5140,87,1,5,2006,24916.05659,9354
1767,5770,127.43,2,6,2004,24406.81917,8775
1768,4590,74.2,1,5,2009,24598.67262,8908
1772,4840,94.86,1,4,2009,24590.92588,8933
1773,4810,94.86,1,2,2009,24589.98517,8926
1777,4550,62,1,5,2003,23697.95323,8653
1778,4390,62.73,1,4,2005,23693.10196,8674
1779,4260,62.55,1,1,2005,23667.45739,8682
1780,5810,117.76,1,3,2004,27411.87838,9853
1782,5540,89,1,5,2006,27385.34807,9837
1785,4720,86.39,1,2,2007,23477.90002,8815
1786,4630,102.4,1,5,2007,23446.89158,8786
1787,4660,97.17,1,2,2007,23456.41672,8789
1789,3010,83.9,1,2,2007,17141.63299,11958
1791,3180,82.05,1,4,2007,17168.74379,11958
1793,3330,105.78,1,3,2008,17205.10656,11925
1796,5150,107.12,1,4,2008,47178.39369,14887
1798,3450,82.95,1,5,2010,31904.75856,12589
1800,3400,80.12,1,5,2010,31968.41859,12567
1802,3260,83.63,1,6,2010,31964.53614,12598
1803,3250,80.33,1,1,2010,31966.11437,12580
1805,3250,80.33,1,1,2010,31939.81082,12574
1808,3300,80.47,1,5,2010,31847.56494,12552
1812,3890,106.98,1,2,2007,23599.81543,8705
1816,4560,90.21,1,5,2009,23609.80336,8563
1817,4640,111,2,5,2005,23578.22083,8565
1824,5020,88.96,1,3,2009,25157.43362,9590
1826,4630,97.68,1,5,2009,25185.51625,9570
1827,5020,98.64,1,3,2009,25186.40909,9578
1828,5120,88.74,1,5,2009,25174.54042,9481
1829,5110,88.74,1,3,2009,25175.50034,9477
1830,5110,88.74,1,6,2010,25173.21283,9486
1834,5110,111.26,2,6,2010,25167.1813,9508
1837,5110,131.53,2,2,2010,25181.83174,9596
1839,5110,103.72,1,3,2010,25216.11767,9554
1844,5650,115.17,1,11,2007,6802.818456,3506
1848,5570,93.77,1,8,2007,6750.759826,3539
1849,5480,93.77,1,2,2007,6762.119282,3528
1853,5260,95.27,1,2,2007,6897.15062,3625
1854,5480,95.29,1,10,2007,6937.423718,3609
1857,5260,95.24,1,2,2007,6995.514474,3583
1859,5630,136.07,2,1,2007,6875.122373,3502
1860,5700,117.94,2,11,2007,6786.662294,3548
1863,5510,92.71,1,1,2007,6932.812549,3476
1864,5690,92.73,1,10,2007,6792.60579,3588
1865,5500,93.08,1,2,2007,6804.627726,3581
1866,5830,121.62,2,10,2007,6859.240536,3558
1867,5700,122.51,2,2,2007,6868.195404,3552
1869,5500,122.92,2,2,2007,6947.743375,3511
1870,5690,117.98,2,11,2007,6810.212551,3618
1871,5500,122.05,2,2,2007,6827.058379,3609
1873,5640,135.76,2,2,2007,6910.432947,3575
1875,5520,134.82,2,2,2007,6971.82546,3548
1876,4790,119.51,2,10,2007,6979.426729,3412
1877,4800,115.79,2,2,2007,6994.844493,3408
1882,4790,93.81,1,11,2007,7067.543838,3420
1885,4800,122.3,2,2,2007,7036.858654,3475
1886,4880,115.32,2,11,2007,7090.031868,3453
1888,5190,113.92,2,11,2007,6940.48385,3353
1889,4810,91.6,1,2,2007,6955.057999,3347
1890,5190,91.93,1,11,2007,7011.649478,3321
1892,5210,117.16,1,10,2007,6957.799095,3381
1893,4830,91.36,1,2,2007,6970.568658,3374
1894,5090,93.04,1,11,2007,7018.196947,3358
1895,4840,91.64,1,2,2007,7030.548924,3354
1896,5850,89.95,1,3,2010,6654.919146,3630
1898,7520,107.57,1,9,2010,6582.666294,3710
1900,7190,89.19,1,8,2010,6673.480374,3661
1906,7560,130.54,1,18,2010,6513.031154,3932
1907,7570,131.5,1,1,2010,6540.790513,3930
1908,7580,83.88,1,9,2010,6581.990268,3675
1909,7580,88.65,1,1,2010,6607.226472,3661
1910,7580,131.47,1,18,2010,6519.641903,4021
1911,7580,127.68,1,1,2010,6552.239588,4016
1912,7570,130.54,1,18,2010,6519.986218,3971
1914,7200,87.23,1,6,2009,6553.807019,3875
1915,6970,84.2,1,6,2009,6606.68203,3841
1916,7250,92.49,1,1,2009,6626.818471,3831
1917,6760,79.9,1,6,2009,6680.834787,3800
1918,6620,92.04,1,1,2009,6691.807536,3793
1920,7030,134.7,2,1,2009,6578.991078,3895
1921,7100,83.88,1,6,2009,6622.035188,3869
1922,7420,92.15,1,1,2009,6640.644632,3862
1923,6850,83.88,1,6,2009,6702.655063,3828
1924,7380,92.15,1,1,2009,6718.055341,3820
1925,7020,84.32,1,6,2009,6753.597246,3804
1926,6790,93.61,1,1,2009,6775.979254,3795
1927,6800,86.62,1,6,2009,6627.745218,3898
1928,7320,95.19,1,1,2009,6639.382171,3893
1932,7190,134.7,2,1,2009,6588.112075,3941
1934,6840,89.32,1,2,2009,6757.670802,3758
1936,6580,92.3,1,1,2009,6716.862413,3858
1937,7100,85.09,1,6,2009,6824.404865,3919
1939,7310,85.34,1,6,2009,6679.01611,4030
1941,7100,86.6,1,6,2009,6793.121352,3980
1942,7100,95.18,1,1,2009,6810.87534,3970
1943,7010,86.6,1,6,2009,6857.834129,3950
1944,7280,95.18,1,1,2009,6879.773409,3944
1945,6970,86.73,1,6,2009,6664.705007,4066
1946,6780,94.9,1,1,2009,6682.023375,4059
1949,7610,87.23,1,6,2009,6780.743581,3940
1951,7530,87.23,1,6,2009,6758.344634,3993
1954,7570,134.7,1,1,2010,6635.973738,3984
1955,7570,89.47,1,6,2010,6717.46536,3968
1956,7570,137.48,2,1,2010,6701.060978,3976
1965,6520,116.49,2,3,2009,6703.76178,4018
1966,6120,134.7,2,1,2009,6710.728121,4015
1967,4590,130.53,2,2,2008,7125.975518,3783
1968,4730,86.97,1,10,2008,6943.045527,3835
1969,4650,131.83,2,12,2008,6983.054111,3877
1971,4590,118.69,2,5,2008,7164.709003,3934
1972,4330,87.53,1,1,2008,7182.21039,3947
1973,4660,143.57,2,9,2008,7076.63914,3924
1974,5350,127.46,2,16,2009,6478.407551,3590
1977,5830,131.96,2,1,2009,6433.349219,3654
1980,6170,134.1,2,26,2009,6427.327784,3776
1981,5830,131.69,2,1,2009,6417.524772,3779
1983,5780,114.17,2,1,2009,6449.448047,3598
1985,5780,114.06,2,1,2009,6427.984128,3660
1986,6310,131.96,2,15,2009,6419.705976,3719
1989,5730,112.2,2,1,2009,6397.256686,3786
1991,5760,148.19,2,1,2008,7250.763638,3818
1993,5750,139.43,2,1,2008,7302.546944,3776
1996,4650,145.42,2,5,2008,7315.772609,3840
1997,4570,146.4,2,2,2008,7326.645576,3831
1998,5680,130.21,2,10,2007,6859.361481,3704
1999,5480,87.08,1,1,2007,6877.117874,3698
2001,5470,87.61,1,1,2007,6966.815865,3659
2002,5880,88.91,1,10,2007,6872.041744,3740
2004,5990,103.52,1,11,2007,6962.351593,3702
2006,5970,109.35,1,10,2007,6957.687058,3785
2007,5790,91.9,1,1,2007,6970.614265,3782
2012,5990,91.66,1,11,2007,7011.049492,3682
2014,5980,125.05,2,17,2007,7052.545036,3666
2015,5730,131.98,2,1,2007,7064.904656,3661
2016,6020,79.61,1,18,2007,6919.947215,3804
2019,5690,87.17,1,1,2007,6922.231919,3761
2025,5800,91.76,1,1,2007,7098.873093,3726
2026,6420,85.28,1,6,2008,7120.389568,3592
2027,6200,134.42,2,1,2008,7135.328027,3586
2031,6330,134.45,2,1,2008,7166.069998,3639
2032,6420,84.38,1,6,2008,7209.043686,3631
2033,6320,139.73,2,1,2008,7223.036833,3624
2035,6270,148.26,2,1,2008,7189.625279,3662
2040,6470,84.02,1,6,2008,7232.374407,3681
2042,5770,146.6,2,10,2008,7194.985863,3727
2043,5510,147.02,2,1,2008,7199.618459,3726
2046,5730,94.07,1,9,2008,7282.161527,3777
2047,5520,92.16,1,1,2008,7292.11204,3768
2048,6680,55.08,1,10,2007,8830.652658,3172
2051,6720,115.37,1,1,2003,1572.715862,1019
2052,6130,146.83,2,4,2004,1543.969109,994
2053,6850,147,2,2,2004,1585.741683,1143
2054,6400,75.2,1,6,1992,10601.96579,4426
2056,6320,57,1,4,2000,10565.10811,4453
2057,5180,93.1,1,4,2007,8161.394316,2974
2058,5360,75.6,1,3,2008,8153.883102,2978
2059,5220,83,1,2,2008,8172.665344,2965
2060,6480,128,2,5,2005,11003.026,4616
2065,7210,99.55,2,5,2009,8234.956901,3056
2066,7080,99.55,2,3,2009,8245.57827,3048
2067,6310,80,1,14,2009,7226.328571,2833
2068,6600,99.55,1,8,2010,7225.836566,2832
2069,5900,89,1,14,2010,7203.76643,2816
2070,6040,94,1,2,2007,10231.49561,4114
2071,5210,85,1,6,2008,10223.65217,4103
2073,5500,76,1,4,1998,11238.35524,3490
2076,5860,90.84,1,2,2000,7496.796408,2922
2081,6450,87.85,1,10,2007,7016.605244,3756
2082,6050,97.36,1,2,2007,6998.104148,3762
2083,6250,93.96,1,9,2007,7043.260859,3798
2084,6740,96.78,1,1,2007,7029.052916,3802
2086,6660,88.59,1,1,2007,7067.890618,2972
2089,6340,61.11,1,4,2008,6832.82815,3701
2090,6570,115.46,2,1,2008,6823.414081,3155
2092,6590,128.7,2,4,2008,6874.551748,3708
2093,6690,113.75,1,1,2008,6914.091058,3716
2094,6580,109.96,1,4,2008,6923.315833,3708
2096,6750,89.23,1,1,2008,6955.707448,3738
2097,6260,90.94,1,4,2008,7005.472611,3723
2098,6710,114.18,1,1,2008,6995.761022,3727
2099,6200,94.18,1,5,2008,7105.316677,3783
2100,6420,93.88,1,1,2008,7093.216451,3784
2102,6470,91.78,1,1,2008,6875.79504,3184
2109,6110,78.62,1,8,2008,7017.906104,2989
2112,6470,115.22,2,1,2009,7333.548985,3779
2115,6900,86.82,1,17,2009,7309.540776,3760
2117,6640,79.62,1,8,2009,6902.269813,3519
2119,6520,84.79,1,9,2009,6856.402238,3516
2121,6620,60.86,1,7,2009,6881.136417,3552
2123,6230,120.64,1,8,2008,7473.899701,2663
2125,7140,94.05,1,8,2009,7108.424179,3678
2126,6660,89.82,1,2,2009,7096.813511,3678
2127,6750,75.86,1,8,2009,7062.344934,3682
2128,6030,91.05,1,1,2009,7052.749473,3684
2132,6480,84.27,1,2,2009,7127.793924,3712
2135,6040,109.24,1,4,2007,7532.653559,2680
2138,5600,70.94,1,5,2007,7011.283455,2906
2141,5660,94.41,1,2,2007,6913.616528,3144
2146,5750,94.55,1,6,2007,6870.725005,3115
2151,5600,92.49,1,1,2007,7637.263648,3362
2152,5750,92.57,1,6,2007,7581.185323,3372
