ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,RILAK,NSCDIS,NPARK,URSUB,D_PMSP,D_PCBD,D_PRAILS
2526,6390,196.36,4,11,2005,0,0,0,0,6627.126277,3093,2122.84
2527,6350,196.48,4,11,2005,0,0,0,0,6661.169512,3072,2101.972
2528,6350,199.22,4,11,2005,0,0,0,2,6658.467941,3077,2106.785
2530,7090,233.69,4,11,2005,0,0,0,0,6389.522986,3457,2486.236
2531,7990,243.5,4,11,2005,0,0,0,0,6381.941102,3677,2706.053
2533,7990,244.2,4,11,2005,0,0,0,0,6375.834307,3629,2658.709
2534,7500,205.41,4,11,2005,0,0,0,0,6369.596261,3619,2648.784
2537,6750,253.5,4,18,2005,0,0,0,0,6584.237543,3348,2377.444
2539,7990,119.59,2,23,2006,0,0,0,0,6539.269703,3371,2400.2
2541,7140,228.89,4,26,2006,0,0,0,0,6486.095392,3350,2379.692
2542,6830,144.08,2,9,2007,0,0,0,0,7139.263095,3117,2146.458
2543,6550,212.19,4,11,2007,0,0,0,0,7039.578659,3210,2239.987
2544,4920,110.21,2,1,2007,0,0,0,0,7014.715308,3130,2159.253
2547,4030,144,2,7,2007,0,0,0,0,6785.573393,3046,2075.134
2550,7070,143,2,32,2007,0,0,0,2,6564.096942,3475,2504.756
2551,7070,143,2,32,2007,0,0,0,0,6561.526553,3472,2501.012
2552,5250,143,2,31,2007,0,0,0,2,6503.666139,3429,2458.61
2553,6640,113.48,2,7,2007,0,0,0,2,6450.050637,3390,2419.085
2554,4720,127.55,2,27,2008,0,0,0,0,6534.801593,3233,2262.352
2555,4690,127.55,2,24,2008,0,0,0,2,6527.115735,3236,2265.005
2559,6470,121.66,2,1,2008,0,0,0,0,6379.815717,3355,2384.398
2567,7310,143.82,2,16,2008,0,0,0,2,6445.123983,3398,2427.667
2572,6560,51,1,6,2008,0,0,0,2,6676.428324,3170,2199.094
2573,5830,87.36,1,5,2005,0,0,0,2,8270.812201,3864,2893.383
2575,4770,98,1,2,2010,0,0,0,0,8236.625143,3899,2928.177
2576,9560,86.62,1,3,2010,0,0,0,0,9253.128752,3662,2691.216
2577,9520,190.4,2,11,2010,0,0,0,2,9353.444751,3597,2626.254
2580,7140,86.64,1,2,2010,0,0,0,0,9448.74124,3538,2567.38
2581,9540,190.66,2,11,2010,0,0,0,0,9311.683036,3618,2647.595
2584,9560,126.71,2,1,2010,0,0,0,0,9342.886139,3600,2629.055
2585,7200,119.53,2,16,2010,0,0,0,2,9327.135197,3613,2642.198
2586,9540,86.8,1,1,2010,0,0,0,0,9307.747108,3628,2657.289
2587,9560,119.6,2,18,2010,0,0,0,0,9320.941284,3622,2651.808
2588,9520,86.7,1,3,2010,0,0,0,2,9267.869815,3656,2685.865
2590,9560,119.36,2,18,2010,0,0,0,0,9226.740236,3679,2708.977
2591,7430,119.53,2,18,2010,0,0,0,2,9383.10016,3572,2601.407
2595,7310,86.74,1,1,2010,0,0,0,0,9400.62889,3566,2595.272
2598,7360,119.53,2,13,2010,0,0,0,0,9412.892412,3563,2592.844
2600,7140,119.53,2,11,2010,0,0,0,0,9460.451518,3541,2570.185
2601,9540,119.62,2,18,2010,0,0,0,0,9276.363381,3647,2676.931
2603,7360,86.64,1,6,2010,0,0,0,2,9369.779696,3586,2615.067
2605,5720,126.8,2,12,2006,0,0,0,0,9350.042918,3591,2620.74
2608,6380,234.83,4,9,2005,0,0,0,0,6690.464076,2998,2027.333
2610,6360,218.55,4,9,2005,0,0,0,0,6723.006131,2970,1999.734
2611,6390,210.34,4,11,2005,0,0,0,0,6755.467019,2944,1973.108
2613,6380,253.39,4,18,2005,0,0,0,0,6796.291457,2924,1953.414
2614,6390,252.76,4,18,2005,0,0,0,0,6828.70591,2894,1923.575
2617,6380,212.74,4,11,2005,0,0,0,0,6692.811749,2995,2024.188
2619,6380,212.08,4,10,2005,0,0,0,0,6545.338939,3303,2332.236
2620,6390,214.53,4,10,2005,0,0,0,0,6524.970718,3312,2341.773
2621,6350,212.27,4,11,2005,0,0,0,2,6743.592902,2968,1997.053
2622,6390,212.55,4,11,2005,0,0,0,0,6735.282334,2975,2004.975
2624,6380,210.93,4,11,2005,0,0,0,0,6707.890886,3003,2032.664
2630,6350,210.84,4,11,2005,0,0,0,0,6435.972028,3626,2655.221
2636,6350,223.64,4,11,2005,0,0,0,2,6649.953544,3167,2196.758
2638,6350,196.89,4,11,2005,0,0,0,2,6569.142277,3250,2279.322
2642,5180,118.05,2,1,2007,0,0,0,0,7118.150095,3155,2184.479
2644,5060,115.36,2,1,2007,0,0,0,2,7070.540647,3097,2126.685
2648,4730,95.52,1,2,2007,0,0,0,0,7048.778961,3059,2088.893
2652,4730,83.46,1,1,2007,0,0,0,0,7114.505978,3105,2134.458
2655,5420,115.27,1,27,2007,0,0,0,0,7185.571002,3158,2187.742
2656,4490,143.23,2,1,2007,0,0,0,0,7176.388617,3150,2179.499
2657,5310,144.08,2,27,2007,0,0,0,0,7194.610066,3157,2186.958
2658,4510,83.46,1,1,2007,0,0,0,0,7183.108616,3149,2178.275
2659,5390,115.35,2,26,2007,0,0,0,0,7155.181144,3128,2157.617
2661,5710,125.96,2,17,2007,0,0,0,0,7010.431633,3032,2061.452
2667,5480,95.87,1,27,2007,0,0,0,2,7011.55337,3062,2091.357
2668,5150,95.56,1,9,2007,0,0,0,2,6996.378527,3047,2076.31
2672,4570,118.86,2,1,2007,0,0,0,2,7023.898191,3034,2063.223
2678,6010,119.79,2,1,2007,0,0,0,2,6993.251288,3034,2063.839
2680,6080,124.92,2,17,2007,0,0,0,0,6961.625303,3190,2219.933
2681,6020,125.96,2,17,2007,0,0,0,0,6960.066987,3143,2172.013
2682,5250,122.74,2,3,2007,0,0,0,2,6943.807753,3133,2162.859
2683,6010,125.09,2,17,2007,0,0,0,2,6956.50371,3095,2124.321
2686,5800,117.09,2,2,2007,0,0,0,0,6863.535939,3001,2030.079
2689,5160,97.4,1,34,2007,0,0,0,0,6816.80173,3072,2101.307
2690,4440,142.56,2,1,2007,0,0,0,0,6803.816837,3084,2113.181
2691,6000,144,2,26,2007,0,0,0,0,6806.062591,3030,2059.25
2693,6050,115.25,1,27,2007,0,0,0,0,6810.667755,3052,2081.928
2694,6020,83.64,1,2,2007,0,0,0,0,6796.849787,3062,2091.225
2697,5990,113.48,2,4,2007,0,0,0,0,6465.657685,3401,2430.199
2699,6480,119.52,2,10,2008,0,0,0,0,6521.910377,3563,2592.441
2702,5670,118.77,2,1,2008,0,0,0,0,6547.703247,3213,2242.266
2703,5740,103.78,1,1,2008,0,0,0,0,6571.7825,3196,2225.61
2704,5810,126.44,2,27,2008,0,0,0,0,6546.089307,3229,2258.438
2705,4720,126.44,2,2,2008,0,0,0,0,6546.555979,3224,2253.874
2707,6460,126.99,2,2,2008,0,0,0,0,6469.774318,3561,2590.629
2708,5910,127.95,2,10,2008,0,0,0,0,6611.37307,3168,2197.01
2709,5560,115.47,2,1,2008,0,0,0,0,6594.524537,3181,2210.796
2711,5440,119.16,2,1,2008,0,0,0,2,6650.341992,3145,2174.605
2712,12720,92.48,1,28,2008,0,0,0,2,6422.687919,3334,2363.543
2713,12050,105.07,1,6,2008,0,0,0,0,6406.629677,3342,2371.625
2715,12110,92.48,1,5,2008,0,0,0,2,6377.02513,3407,2436.885
2716,6890,133.71,2,10,2008,0,0,0,2,6409.760175,3361,2390.565
2717,6880,127.43,2,1,2008,0,0,0,2,6394.795354,3350,2379.613
2718,6890,133.54,2,9,2008,0,0,0,0,6412.910019,3382,2411.851
2719,6880,128.16,2,1,2008,0,0,0,2,6386.463888,3362,2391.084
2721,7310,127.43,2,1,2008,0,0,0,0,6388.549259,3398,2427.217
2722,7310,89.83,1,10,2008,0,0,0,0,6414.591665,3459,2488.924
2723,7310,130.34,2,2,2008,0,0,0,0,6392.247069,3447,2476.197
2724,7310,90.05,1,10,2008,0,0,0,0,6412.28643,3498,2527.01
2725,8130,130,2,5,2008,0,0,0,0,6393.463746,3484,2513.46
2726,7110,96.97,1,27,2008,0,0,0,0,6452.703654,3468,2497.347
2727,6340,96.97,1,3,2008,0,0,0,0,6443.498337,3474,2503.599
2728,5620,114.84,1,26,2008,0,0,0,0,6528.213754,3505,2534.608
2732,6500,143.82,2,27,2008,0,0,0,2,6467.467633,3414,2443.033
2734,6500,143.82,2,27,2008,0,0,0,0,6476.247186,3450,2479.854
2735,5180,143.82,2,1,2008,0,0,0,2,6458.109064,3437,2466.294
2738,5480,114.84,1,26,2008,0,0,0,2,6627.242239,3172,2201.92
2739,5100,83.71,1,1,2008,0,0,0,0,6612.782803,3186,2215.028
2740,5490,143.82,2,27,2008,0,0,0,0,6584.553098,3502,2531.524
2741,6540,143.82,2,1,2008,0,0,0,0,6572.015215,3492,2521.585
2745,4860,128.44,2,27,2008,0,0,0,2,6631.019838,3154,2183.088
2746,6450,90,1,4,2007,0,0,0,0,6677.462634,3133,2162.634
2749,4510,82.94,1,3,2009,0,0,0,0,17971.7531,8485,8829.503
2751,4410,83.02,1,1,2009,0,0,0,0,17986.23131,8499,8843.36
2755,4100,101.53,1,1,2010,0,0,0,0,18005.09513,8532,8876.07
2758,4030,82.91,1,5,2010,0,0,0,0,18025.67696,8546,8890.129
2761,4850,104.7,1,1,2010,0,0,0,0,18053.04824,8484,8828.156
2765,4860,82.9,1,1,2010,0,0,0,0,18068.61956,8527,8871.81
2766,4940,89.36,1,6,2009,0,0,0,0,13144.29504,5037,4066.089
2768,4940,89.52,1,6,2009,0,0,0,2,13105.02025,4987,4016.945
2769,5020,89.74,1,1,2009,0,0,0,2,13086.80248,4967,3996.459
2772,4960,89.27,1,6,2009,0,0,0,0,13165.01853,5037,4066.047
2773,4950,89.58,1,2,2009,0,0,0,0,13151.67596,5021,4050.347
2775,4960,89.58,1,2,2009,0,0,0,0,13183.41618,5029,4058.68
2779,4940,89.37,1,1,2009,0,0,0,2,13159.50447,4990,4019.959
2780,4960,89.27,1,6,2009,0,0,0,0,13150.03165,4997,4026.308
2783,4720,87.11,1,1,2009,0,0,0,2,13215.54301,5039,4068.793
2784,4800,89.79,1,6,2009,0,0,0,0,13208.71506,5026,4055.383
2785,4930,89.92,1,1,2009,0,0,0,0,13199.64474,5016,4045.914
2786,4690,90.51,1,6,2009,0,0,0,2,13186.43473,5004,4033.263
2787,4890,90.82,1,1,2009,0,0,0,0,13173.6135,4993,4022.168
2788,5620,90.51,1,6,2009,0,0,0,0,13118.2533,4961,3990.111
2789,5900,90.82,1,1,2009,0,0,0,0,13109.95755,4951,3980.677
2790,5630,89.79,1,6,2009,0,0,0,0,13098.1594,4956,3985.798
2792,5890,91,1,6,2007,0,0,0,0,13064.29267,4911,3940.466
2793,5190,89,1,2,2008,0,0,0,0,13019.37484,4923,3952.375
2796,5660,122.87,2,1,2009,0,0,0,0,12966.16801,4878,3907.536
2799,4460,122,2,10,2005,0,0,0,2,12926.04772,4928,3957.904
2801,5840,81,1,6,2008,0,0,0,0,12804.7803,4955,3984.991
2802,6030,128.05,2,22,2010,0,0,0,0,7202.516067,2824,1853.954
2803,5670,95.32,1,3,2010,0,0,0,2,7194.809262,2817,1846.199
2804,5430,90.93,1,1,2009,0,0,0,2,7140.745016,2774,1803.499
2805,5920,56.13,1,11,2009,0,0,0,2,7127.565482,2763,1792.113
2806,5920,86.77,1,11,2009,0,0,0,2,7169.915109,2808,1837.266
2807,4670,114.01,2,11,2009,0,0,0,0,7175.263417,2814,1843.052
2809,5940,89.79,1,2,2009,0,0,0,2,7102.969623,2777,1806.312
2810,4720,95.59,1,5,2009,0,0,0,2,7109.982078,2773,1802.927
2811,5940,132.83,2,2,2009,0,0,0,2,7127.495183,2765,1794.243
2814,4690,96.35,1,1,2009,0,0,0,0,7180.698597,2820,1849.461
2815,5920,86.59,1,11,2009,0,0,0,0,7147.408589,2779,1808.724
2817,4730,95.59,1,9,2009,0,0,0,0,7110.949494,2769,1798.957
2819,5850,100.08,1,13,2010,0,0,0,0,7144.119892,2779,1808.331
2828,6620,89,1,4,2000,0,0,0,0,10665.83031,4362,4706.686
2829,6310,89,1,3,2005,0,0,0,2,10625.86887,4388,4732.054
2830,5980,62,1,4,1993,0,0,0,0,7272.387275,3213,2242.737
2831,4990,47,1,5,1998,0,0,0,0,7240.584384,3231,2260.489
2832,5470,52,1,4,1999,0,0,0,0,7228.968428,3217,2246.269
2835,5860,41,1,1,1976,0,0,0,2,6642.269939,3381,2410.159
2837,5970,92,1,3,2006,0,0,0,0,14266.21825,4788,3817.514
2839,3730,106,1,4,2008,0,0,0,0,14792.82845,5031,4060.49
2840,6570,64,1,3,2000,0,0,0,0,9514.240036,3870,2899.468
2845,5330,61,2,1,2009,0,0,0,0,9608.506931,3924,2953.66
2846,5220,68,1,4,1995,0,0,0,0,7392.009545,3206,2235.528
2847,4840,59,1,5,1999,0,0,0,0,7389.165436,3181,2210.693
2850,5450,77,1,5,1993,0,0,0,2,6730.804629,3350,2379.202
2851,6080,56.8,1,3,1997,0,0,0,2,6710.608571,3409,2438.948
2852,6070,90,1,8,2006,0,0,1,0,10473.35424,3392,2421.634
2858,5290,50,1,7,1995,0,0,0,2,6971.811335,3304,2333.117
2860,6550,63,1,5,1998,0,0,0,0,6944.712485,3284,2313.861
2861,5510,45,1,5,1990,0,0,0,0,7413.957829,3452,2481.443
2862,5690,74,1,3,1998,0,0,0,2,7412.735049,3406,2435.15
2864,6050,93,1,3,2000,0,0,0,0,9982.905728,4037,4381.216
2865,6170,70,1,6,2002,0,0,0,0,9985.079673,4046,4390.223
2867,5680,61,1,2,2000,0,0,0,0,10163.96284,4064,4408.089
2868,5990,52,1,2,1997,0,0,0,2,7651.986835,3518,2547.214
2869,6950,53,1,5,1999,0,0,0,0,7659.661822,3460,2489.981
2870,5840,68,1,6,1999,0,0,0,0,7602.430306,3488,2517.725
2872,5170,52,1,1,1998,0,0,0,2,6996.45663,3445,2474.671
2873,5880,75.5,1,5,1998,0,0,0,0,6985.249763,3429,2458.822
2875,5400,94.39,1,11,2007,0,0,0,0,10959.68379,4485,3514.971
2876,6030,104,1,12,2008,0,0,0,0,10950.94249,4484,3513.413
2877,6570,130,2,3,2000,0,0,0,0,9400.810176,4303,4647.599
2878,6750,106,1,4,2003,0,0,0,2,9351.943676,4525,4869.518
2879,6560,95,1,3,2003,0,0,0,0,9405.868236,4477,4821.074
2880,5340,64,1,3,1996,0,0,0,0,6552.030998,2890,1919.847
2882,5880,68.9,1,4,2000,0,0,0,2,6566.80241,2897,1926.265
2883,5250,133.71,1,11,2009,0,0,0,0,11416.92615,4881,5225.181
2886,5540,90.3,1,1,2008,0,0,0,0,11313.94013,4821,5165.16
2887,5520,160.3,3,11,2008,0,0,0,0,11408.23621,4900,5244.48
2890,5240,115.2,2,1,2009,0,0,0,2,11324.73258,4886,5230.748
2891,5140,90.43,1,1,2009,0,0,0,2,11270.69547,4847,5191.349
2892,5430,171.74,3,11,2008,0,0,0,0,11488.15263,4971,5315.722
2894,5590,132.83,2,11,2008,0,0,0,2,11409.37895,4960,5303.954
2896,5020,132.83,2,11,2008,0,0,0,2,11327.57322,4902,5246.62
2899,5280,127.76,2,1,2008,0,0,0,0,11218.08656,4828,5172.001
2900,5570,200.39,3,11,2009,0,0,0,0,11421.15113,4987,5331.252
2901,5470,151.22,2,1,2009,0,0,0,0,11383.23824,4958,5302.655
2902,5460,172.1,2,11,2009,0,0,0,2,11304.68095,4905,5249.02
2903,5970,100.57,1,5,2008,0,0,0,0,11195.65856,4839,5183.179
2906,6510,100.65,1,5,2009,0,0,0,0,11208.52644,4864,5208.144
2908,6120,153.44,2,1,2008,0,0,0,2,11116.69326,4803,5147.815
2910,5550,151.55,2,1,2008,0,0,0,2,11088.68394,4768,5112.711
2912,6100,123.62,2,4,2009,0,0,0,2,11202.99059,4852,5196.745
2913,5620,98.38,1,5,2009,0,0,0,0,11137.61193,4805,5149.491
2914,5580,153.77,2,1,2009,0,0,0,2,11103.26353,4780,5124.68
2916,5490,100.6,1,5,2009,0,0,0,0,11147.16383,4814,5158.641
2917,5500,162.3,2,1,2009,0,0,0,0,11110.96197,4788,5132.079
2921,5560,154.7,2,1,2009,0,0,0,0,11117.64232,4796,5140.593
2923,5670,155.03,2,1,2009,0,0,0,0,11173.6317,4842,5185.941
2927,5780,118,1,10,2005,0,0,0,2,15321.62217,6059,5088.295
2931,6040,90,1,2,2006,0,0,0,0,14324.53601,4800,3829.371
2932,5810,85,1,1,2006,0,0,0,0,8542.266385,3403,2432.998
2934,6010,92,1,4,2009,0,0,0,2,8578.09391,3431,2460.129
2935,5650,70,1,16,2005,0,0,1,2,14692.0268,5866,4895.376
2937,6460,123,2,17,2006,0,0,1,0,14686.48956,5860,4889.287
2938,3690,88,1,3,2006,0,0,0,0,15425.9222,8604,8948.415
2939,3710,86,1,2,2008,0,0,0,2,15437.03063,8623,8967.596
3042,6160,79,1,1,2004,0,0,0,0,9873.958496,3749,2778.069
3047,6180,131.7,2,4,2006,0,0,0,2,10088.07652,3795,2824.794
3048,6170,88.5,1,2,2006,0,0,0,0,10098.28145,3792,2821.44
3050,6170,66,1,10,2008,0,0,0,0,11345.53003,3789,2818.559
3051,5510,90,1,2,2008,0,0,0,0,11342.99708,3776,2805.531
3056,6440,93,1,4,2005,0,0,0,2,9066.609846,3809,2838.311
3058,5680,85,1,6,2010,0,0,0,0,9050.79854,3812,2841.191
3059,6420,90,1,2,2006,0,0,0,0,7580.687164,2483,1512.746
3060,7090,143,2,12,2010,0,0,0,2,7563.15317,2471,1500.515
3063,4470,93.31,1,1,2009,0,0,1,0,10622.04732,3712,2741.531
3065,3520,84.83,1,1,2004,0,0,1,2,10437.86631,3893,2922.759
3071,6200,82,1,5,2008,0,0,0,0,8295.241001,3307,2336.979
3072,6120,91,1,3,2009,0,0,0,2,8283.092611,3281,2310.379
3074,5210,76,1,6,1999,0,0,1,0,9737.065652,3368,2397.187
3076,4860,69.14,1,1,2008,0,0,0,0,7728.111081,2693,1722.708
3078,5220,74.32,1,15,2008,0,0,0,0,7780.861988,2719,1748.524
3080,5240,68.74,1,15,2008,0,0,0,2,7840.38752,2746,1775.549
3085,4850,102.64,1,1,2008,0,0,0,2,7669.633291,2569,1598.896
3086,4940,87.29,1,11,2008,0,0,0,0,7767.872256,2638,1667.823
3093,4980,88.94,1,1,2008,0,0,0,2,7823.399694,2678,1707.977
3094,4970,90.01,1,18,2008,0,0,0,2,7927.315965,2813,1842.39
3095,4870,88.94,1,1,2008,0,0,0,2,7918.487829,2805,1834.127
3097,5050,102.64,1,1,2008,0,0,0,2,7768.11685,2625,1654.071
3099,5620,89.4,1,3,2009,0,0,0,0,7860.136562,2691,1720.301
3100,5540,89.4,1,18,2009,0,0,0,0,7976.339093,3068,2097.188
3101,5540,89.4,1,3,2009,0,0,0,0,7951.472578,3088,2117.754
3103,5480,75.16,1,3,2009,0,0,0,0,7607.922779,2555,1584.036
3104,5100,102.68,2,24,2009,0,0,0,0,7581.163471,2491,1520.731
3107,5830,77,1,11,2010,0,0,0,0,7789.802896,2646,1675.086
3109,6170,91,1,3,2002,0,0,1,0,10333.79283,4182,4526.734
3111,5530,80,1,5,2008,0,0,0,0,9185.846591,5144,5488.7
3113,6990,120,1,4,2004,0,0,1,0,10689.3387,4069,4413.537
3115,5420,33,1,1,2005,0,0,0,0,9707.749972,4509,4853.578
3116,6450,86.5,1,3,2008,0,0,0,2,9729.180788,4494,4838.757
3121,6520,89,1,12,2007,0,0,0,2,8102.443643,2605,1634.743
3122,6310,89,1,10,2008,0,0,0,0,8121.650236,2629,1658.933
3123,6000,91,1,2,2006,0,0,0,0,8000.584041,3470,2499.907
3125,4850,136,1,6,2006,0,0,0,0,7931.559013,3136,2165.629
3126,4990,139.93,2,11,2007,0,0,0,0,7749.365171,3003,2032.485
3127,4780,90.05,1,1,2007,0,0,0,0,7682.238509,2958,1987.866
3129,6100,112,1,15,2009,0,0,0,2,7825.592446,3030,2059.653
3130,5970,116,2,1,2009,0,0,0,2,7810.723781,3033,2062.045
3134,6110,101.8,2,1,2007,0,0,0,0,9625.45462,3875,4219.705
3135,6480,112.47,1,3,2008,0,0,1,0,10618.85857,4073,4417.77
3136,4180,125,1,6,2006,0,0,1,0,14196.83214,5064,4093.618
3137,5320,68,1,5,2009,0,0,1,0,14241.34304,5039,4068.872
3138,4050,113,2,6,2009,0,0,1,0,14193.82354,5068,4097.245
3140,6130,90.71,1,3,2007,0,0,0,2,10010.4229,4172,3201.861
3141,6110,77.8,1,6,2007,0,0,0,2,9962.480023,4156,3185.076
3142,5810,156.54,2,6,2005,0,0,0,0,7829.285465,2569,1598.169
3143,6990,91.52,1,4,2005,0,0,0,0,7838.397747,2574,1603.429
3144,5870,128,1,6,2007,0,0,0,0,7846.185469,2571,1600.258
3145,6530,93.4,1,2,2000,0,0,0,2,9591.502814,4379,4723.364
3146,6680,82.67,1,4,2003,0,0,0,0,9594.306925,4369,4713.083
3148,4600,71.96,1,9,2007,0,0,0,0,8775.139678,3214,2243.812
3149,4530,82,1,1,2007,0,0,0,2,8773.561661,3216,2245.441
3150,6020,82,1,8,2007,0,0,0,0,8769.968676,3217,2246.703
3152,6050,116.56,2,4,2007,0,0,0,2,9015.757659,3625,2654.027
3156,6330,90.64,1,5,2007,0,0,0,0,9055.230578,3667,2696.921
3158,6530,120.89,2,4,2007,0,0,0,2,8973.492355,3658,2687.937
3162,7020,119.9,2,4,2008,0,0,0,0,8884.78651,3221,2250.464
3164,6310,115.56,2,5,2008,0,0,0,0,8886.005805,3233,2262.539
3166,6670,80.93,1,5,2008,0,0,0,0,8924.282761,3262,2291.058
3176,7160,76.02,1,5,2009,0,0,0,0,9082.579475,3700,2729.195
3182,9540,51.86,1,5,2009,0,0,0,0,9076.228827,3740,2769.237
3183,9560,116.08,2,1,2009,0,0,0,0,9029.93367,3724,2753.312
3184,9520,76.02,1,5,2009,0,0,0,0,9082.094848,3737,2766.225
3186,9560,132.53,2,5,2009,0,0,0,0,8966.457648,3737,2766.181
3188,9530,148.21,2,5,2009,0,0,0,0,9020.471418,3701,2730.49
3192,9530,132.53,2,5,2009,0,0,0,0,9061.009231,3727,2756.885
3193,9520,113.84,2,1,2009,0,0,0,0,9066.370086,3727,2756.389
3194,9550,132.91,2,5,2009,0,0,0,0,9045.64169,3744,2773.607
3195,9530,148.44,2,1,2009,0,0,0,0,9053.636532,3740,2769.527
3201,6070,177.17,2,5,2008,0,0,0,0,11606.99247,4853,5197
3203,6180,170.65,2,5,2008,0,0,0,2,11592.38248,4852,5195.979
3206,6280,94.18,1,1,2008,0,0,0,0,11582.08951,4678,5022.193
3207,6180,171.96,2,5,2008,0,0,0,2,11554.42928,4656,4999.943
3208,6280,86.74,1,1,2008,0,0,0,2,11566.45789,4662,5006.561
3210,6470,94.2,1,1,2008,0,0,0,0,11644.30594,4849,5193.385
3211,6710,54.12,1,10,2010,0,0,0,0,11707.34956,4807,5151.061
3216,6180,170.92,3,5,2007,0,0,0,0,11681.19248,4857,5201.097
3219,6340,104.93,1,1,2007,0,0,0,0,11745.04711,4796,5139.967
3224,6180,176.43,3,5,2007,0,0,0,0,11747.87875,4813,5157
3228,6050,176.4,3,5,2007,0,0,0,0,11786.74422,4751,5095.58
3230,6290,168.84,2,5,2007,0,0,0,0,11664.17064,4851,5194.945
3232,4860,212,3,6,2005,0,0,0,0,11746.92526,4733,5076.928
3234,6020,164,2,5,2009,0,0,0,0,11735.89392,4740,5084.069
3235,5280,134.17,2,11,2009,0,0,0,0,11286.42021,4859,5203.164
3236,7090,169.97,4,10,2008,0,0,1,0,9840.309489,3181,2210.013
3238,7440,130.87,2,10,2008,0,0,1,0,9806.615016,3201,2230.634
3240,7310,128.57,2,10,2009,0,0,0,0,9811.871803,3067,2096.486
3241,7110,122.56,2,10,2009,0,0,0,0,9799.54716,3053,2082.491
3242,7310,128.26,2,11,2009,0,0,0,2,9767.661475,3059,2088.742
3243,7190,122.27,2,1,2009,0,0,0,0,9764.463154,3054,2083.037
3244,5320,59.5,1,5,1988,0,0,0,0,9811.828276,3208,2237.195
3246,6820,88.78,1,8,2008,0,0,0,0,9801.587445,3215,2244.285
3248,5930,40,1,3,2002,0,0,0,2,10151.53715,3167,2196.016
3250,6600,83.15,1,2,2007,0,0,0,0,10691.16892,3542,2571.103
3252,5010,142,1,9,2008,0,0,0,0,10678.37627,3548,2577.225
3255,5570,81.91,1,6,2009,0,0,0,0,10750.74269,3471,2500.814
3256,5570,90.72,1,1,2009,0,0,0,0,10794.41697,3447,2476.899
3257,5270,109.11,1,2,2009,0,0,0,0,10803.59767,3442,2471.399
3258,6290,66.8,1,11,2009,0,0,0,0,10808.96198,3468,2497.923
3260,6290,118.95,1,11,2009,0,0,0,0,10721.30877,3548,2577.07
3266,6280,87.05,1,11,2010,0,0,0,2,10854.78881,3442,2471.985
3268,5910,82.88,1,11,2010,0,0,0,0,10854.50505,3432,2461.413
3269,6280,89.57,1,1,2010,0,0,0,2,10849.29668,3435,2464.413
3273,6250,85.4,1,6,2010,0,0,0,2,10792.18086,3391,2420.013
3274,8430,108.52,1,11,2009,0,0,0,0,11674.66465,4974,5318.24
3275,6740,112.45,1,1,2009,0,0,0,2,11667.69954,4980,5324.124
3277,6740,117.19,2,1,2009,0,0,0,0,11674.86229,4984,5327.998
3278,8270,97.23,1,11,2009,0,0,0,0,11710.81582,4982,5326.766
3280,8860,126.11,2,11,2009,0,0,0,0,11671.25466,5001,5345.756
3283,6730,112.73,1,1,2009,0,0,0,0,11686.87941,5011,5354.925
3287,4070,93.18,1,3,2007,0,0,0,0,8160.929408,3905,2934.586
3290,4930,89.32,1,9,2007,0,0,0,0,7937.159384,3910,2939.491
3292,4890,93.68,1,10,2007,0,0,0,0,7993.566176,3950,2979.935
3293,4780,93.15,1,2,2007,0,0,0,0,8003.743189,3957,2986.907
3296,5050,67.42,1,10,2007,0,0,0,0,7933.070595,3582,2611.491
3304,5590,59.64,1,2,2007,0,0,0,0,8325.804916,3786,2815.835
3307,6170,108.33,1,5,2008,0,0,0,2,8375.707758,3750,2779.74
3308,6060,86.35,1,1,2008,0,0,0,0,8395.460494,3736,2765.67
3309,6210,127.88,2,5,2008,0,0,0,2,8397.251351,3736,2765.151
3312,6130,86.5,1,1,2008,0,0,0,0,8447.109299,3699,2728.446
3316,6390,84.36,1,3,2008,0,0,0,0,8488.776834,3669,2698.29
3318,6190,83.65,1,2,2008,0,0,0,0,8444.328298,3709,2738.206
3319,6390,86.18,1,5,2008,0,0,0,0,8472.330754,3684,2713.765
3323,6150,84.28,1,5,2008,0,0,0,2,8535.888459,3636,2665.952
3324,6160,85.79,1,1,2008,0,0,0,0,8549.086513,3626,2655.419
3325,6160,86.63,1,5,2008,0,0,0,0,8593.982322,3595,2624.639
3327,6150,107.16,1,5,2008,0,0,0,2,8567.202328,3618,2647.853
3329,6160,86.77,1,4,2008,0,0,0,0,8627.843851,3576,2605.51
3330,6150,86.77,1,1,2008,0,0,0,0,8615.177855,3587,2616.492
3332,6150,86.4,1,1,2008,0,0,0,0,8582.713441,3618,2647.792
3333,5980,203.86,4,11,2005,0,0,0,0,7946.527415,3544,2573.061
3336,8460,63.4,1,18,2009,0,0,0,2,8356.521276,3768,2797.883
3337,8460,63.4,1,15,2009,0,0,0,0,8352.312395,3772,2801.973
3338,7110,70.31,1,18,2009,0,0,0,0,8378.418313,3357,2386.194
3339,6820,63.4,1,14,2009,0,0,0,2,8365.795926,3363,2392.243
3340,5760,160.76,2,6,2009,0,0,0,0,8461.185466,3295,2324.572
3344,5770,187.54,2,6,2009,0,0,0,0,8489.974688,3269,2298.998
3346,5760,168.56,2,6,2009,0,0,0,2,8528.254168,3241,2270.959
